date_iso,date,title,content,image,video
2019-12-04T18:12:00,"4 déc. 2019 à 18:12","100 abonnés à la chaîne et près de 2000 vues pour les 5 vidéos de #entoijevoisdemain. 🎉🤩🎊🎈 Merci ! Continuez à partag...","100 abonnés à la chaîne et près de 2000 vues pour les 5 vidéos de #entoijevoisdemain. 🎉🤩🎊🎈 Merci ! Continuez à partager, aimez, etc. Ce samedi, un nouveau live 🎧 de @[750928865:2048:Nico Sarro] et un nouveau vlog 🎥 de @[552024868:2048:Damien] C.Mis à jour : 4 déc. 2019 à 18:12","",""
2019-12-03T12:50:00,"3 déc. 2019 à 12:50","""Que je sois tombé dans la musique... c'est un hasard. Je n'étais pas destiné à ça."" - Nico Sarro  A retrouver dans l...","""Que je sois tombé dans la musique... c'est un hasard. Je n'étais pas destiné à ça."" - Nico Sarro  A retrouver dans le Vlog #2 du projet #entoijevoisdemain ! Partagez ! Aimez ! Abonnez-vous !Mis à jour : 3 déc. 2019 à 12:50","",""
2019-12-02T12:17:00,"2 déc. 2019 à 12:17","Le 1er cover de @[750928865:2048:Nico Sarro] pour #entoijevoisdemain est à écouter sur Youtube ! 🎧😍Mis à jour : 2 déc...","Le 1er cover de @[750928865:2048:Nico Sarro] pour #entoijevoisdemain est à écouter sur Youtube ! 🎧😍Mis à jour : 2 déc. 2019 à 12:17","",""
2019-12-01T17:46:00,"1 déc. 2019 à 17:46","","","",""
2019-11-30T09:16:00,"30 nov. 2019 à 09:16","","","",""
2019-11-29T17:49:00,"29 nov. 2019 à 17:49","La semaine dernière,  #entoijevoisdemain commençait avec ça !!! 🔥🔥😱😍🔥🔥⤵️  Rendez-vous demain matin pour 🎧un nouveau t...","La semaine dernière,  #entoijevoisdemain commençait avec ça !!! 🔥🔥😱😍🔥🔥⤵️  Rendez-vous demain matin pour 🎧un nouveau titre ! ...et 🎥 un nouveau Vlog !  Merci pour votre soutien à ce projet déraisonnablement passionnant !Mis à jour : 29 nov. 2019 à 17:49","",""
2019-11-28T19:00:00,"28 nov. 2019 à 19:00","","","",""
2019-11-27T10:01:00,"27 nov. 2019 à 10:01","Le rock français est un peu dans le creux de la vague en ce moment... Comme un symbole, voici un chanteur de rock fra...","Le rock français est un peu dans le creux de la vague en ce moment... Comme un symbole, voici un chanteur de rock français qui a tout fait pour essayer de faire vivre sa musique, sans succès.  On raconte son histoire, tous les samedis, avec une chanson qu'il interprète (la première ci-dessous est de lui !) et à travers un billet de vlog (à voir pour suivre l'histoire du mec !).  On espère que son talent vous plaira ! 😉","",""
2019-11-27T09:02:00,"27 nov. 2019 à 09:02","🔥🔥🔥 #entoijevoisdemain, c'est parti ! 🔥🔥🔥","🔥🔥🔥 #entoijevoisdemain, c'est parti ! 🔥🔥🔥\nChaque semaine : 🎧 une chanson de@[750928865:2048:Nico Sarro] est en ligne + 🎥 un Vlog de @[552024868:2048:Damien] C. pour raconter l'histoire de l'artiste maudit du rock français.\nA visionner sur la chaîne Youtube ⤵ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ\n\n☝Abonnez-vous à la chaîne !\n📣Partagez sur vos réseaux sociaux !\n👍Mettez des J'aime et autre pouces bleus et soutenez le projet !\nNous avons besoin de vous !","photos_and_videos/thumbnails/72738883_613820179156052_925947974960283648_n.jpg","photos_and_videos/videos/79049983_1077396765925005_8954636306806210560_n_613809059157164.mp4"
2019-11-27T07:19:00,"27 nov. 2019 à 07:19","Le rock français est un peu dans le creux de la vague en ce moment. Pourtant, on peut voir ici tous les groupes qui n...","Le rock français est un peu dans le creux de la vague en ce moment. Pourtant, on peut voir ici tous les groupes qui nous ont fait aimer cette musique !! Comme un symbole, voici un chanteur de rock français qui a tout fait pour essayer de faire vivre sa musique, sans succès. On raconte son histoire, tous les samedis, avec une chanson qu'il interprète (la première ci-dessous est de lui !) et à travers un billet de vlog (à voir pour suivre l'histoire du mec !). On espère que ça vous intéressera ! ⤵️ https://www.youtube.com/watch?v=ujMhkbxV6Ng  PS : on ne vous floodera pas. Par contre, si vous nous posez des questions, tagguez-nous et on répondra avec plaisir. :)","",""
2019-11-26T14:26:00,"26 nov. 2019 à 14:26","Le rock français est un peu dans le creux de la vague en ce moment... Comme un symbole, voici un chanteur de rock fra...","Le rock français est un peu dans le creux de la vague en ce moment... Comme un symbole, voici un chanteur de rock français qui a tout fait pour essayer de faire vivre sa musique, sans succès.  On raconte son histoire, tous les samedis, avec une chanson qu'il interprète (la première ci-dessous est de lui !) et à travers un billet de vlog (à voir pour suivre l'histoire du mec !).  On espère que son talent vous plaira ! 😉","",""
2019-11-26T11:19:00,"26 nov. 2019 à 11:19","Chaque samedi : 🎧 une chanson et 🎥 un vlog pour raconter l'histoire de l'artiste maudit du rock français ! Le Vlog#1 ...","Chaque samedi : 🎧 une chanson et 🎥 un vlog pour raconter l'histoire de l'artiste maudit du rock français ! Le Vlog#1 est en ligne ⤵️ Si vous ça vous plaît : 👍aimez ! 📣 partagez !Mis à jour : 26 nov. 2019 à 11:19","",""
2019-11-25T18:23:00,"25 nov. 2019 à 18:23","🎤 Une chanson. Un plan séquence. Live ! 🔥🎧🔥 (à écouter jusqu'à la fin pour prendre la dimension du morceau et de la v...","🎤 Une chanson. Un plan séquence. Live ! 🔥🎧🔥 (à écouter jusqu'à la fin pour prendre la dimension du morceau et de la voix !) Si cela vous plait : 👍 Aimez ! 📣 partagez !   ... et regardez le Vlog #1 qui accompagne chaque vidéo musicale. 😉 ⤵️ https://www.youtube.com/watch?v=6YbDvIrPtEwMis à jour : 25 nov. 2019 à 18:23","",""
2019-11-24T12:55:00,"24 nov. 2019 à 12:55","Salut à tous, Voici #entoijevoisdemain, l'incroyable histoire de Nico Sarro, l'artiste maudit du rock français. Une v...","Salut à tous, Voici #entoijevoisdemain, l'incroyable histoire de Nico Sarro, l'artiste maudit du rock français. Une voix et des titres à couper le souffle, et pourtant, il est resté à la porte des maisons de disque ! 😢  Voici la web-série Youtube qui publie tous les samedi une chanson de Nico Sarro et un Vlog qui explique son histoire.  On espère que cela vous plaira ! N'hésitez pas à partager si vous appréciez le projet !  La chaîne Youtube ⤵️ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ","",""
2019-11-24T11:27:00,"24 nov. 2019 à 11:27","","","",""
2019-11-23T17:53:00,"23 nov. 2019 à 17:53","🔥🔥🔥 #entoijevoisdemain, c'est parti ! 🔥🔥🔥","🔥🔥🔥 #entoijevoisdemain, c'est parti ! 🔥🔥🔥\n🎧 La première chanson de @[750928865:2048:Nico Sarro] est en ligne, ainsi que 🎥 le premier Vlog de @[552024868:2048:Damien] C. (avec Stephane Prin).\nA visionner sur la chaîne Youtube ⤵ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n\nAbonnez-vous à la chaîne ! Partagez sur vos réseaux sociaux ! Mettez des J'aime et autre pouces bleus et soutenez le projet !\nNous avons besoin de vous ! 👍","photos_and_videos/thumbnails/71813640_524326918146999_1767563008638189568_n.jpg","photos_and_videos/videos/102337077_624246704968785_4830357969841564922_n_524321441480880.mp4"
2019-11-22T17:23:00,"22 nov. 2019 à 17:23","J-1 avant le lancement de #entoijevoisdemain !!! Une 🎧 vidéo d'un titre chanté par Nico Sarro et un 🎥 vlog avec @[552...","J-1 avant le lancement de #entoijevoisdemain !!! Une 🎧 vidéo d'un titre chanté par Nico Sarro et un 🎥 vlog avec @[552024868:2048:Damien Coltice] qui parle du projet et fait des interviews. On espère que ça vous plaira ! En attendant, l'explication du projet en 3 mn, c'est là ⤵️Mis à jour : 22 nov. 2019 à 17:23","",""
2019-11-21T09:26:00,"21 nov. 2019 à 09:26","J-2 avant la première 🎧 chanson de @[750928865:2048:Nico Sarro] pour le projet #entoijevoisdemain. Nous lui avons pro...","J-2 avant la première 🎧 chanson de @[750928865:2048:Nico Sarro] pour le projet #entoijevoisdemain. Nous lui avons proposé d'interpréter un titre de son répertoire, à votre avis, lequel ?  Pour en savoir plus sur #entoijevoisdemain : ⤵️Mis à jour : 21 nov. 2019 à 09:26","",""
2019-11-20T19:35:00,"20 nov. 2019 à 19:35","⏳J-3 avant le premier 🎧 track de @[750928865:2048:Nico Sarro] et le premier 🎥Vlog de Damien C. Pour tout savoir sur l...","⏳J-3 avant le premier 🎧 track de @[750928865:2048:Nico Sarro] et le premier 🎥Vlog de Damien C. Pour tout savoir sur le projet #entoijevoisdemain, clique sur la vidéo ⤵️Mis à jour : 20 nov. 2019 à 19:35","",""
2019-11-17T19:47:00,"17 nov. 2019 à 19:47","","","",""
2019-11-17T19:46:00,"17 nov. 2019 à 19:46","🎬🔥🔥 Pour tout savoir de ce que Grace Prod. vous prépare avec @[750928865:2048:Nico Sarro], voici la vidéo explication...","🎬🔥🔥 Pour tout savoir de ce que Grace Prod. vous prépare avec @[750928865:2048:Nico Sarro], voici la vidéo explication de @[552024868:2048:Damien] C. Lancement samedi prochain !!! 🔥🔥🎬Mis à jour : 17 nov. 2019 à 19:46","",""
2019-11-17T19:46:00,"17 nov. 2019 à 19:46","🎬🔥🔥 Pour tout savoir de ce que Grace Prod. vous prépare avec Nico Sarro, voici la vidéo explication de Damien C. Lanc...","🎬🔥🔥 Pour tout savoir de ce que Grace Prod. vous prépare avec Nico Sarro, voici la vidéo explication de Damien C. Lancement samedi prochain !!! 🔥🔥🎬","",""
2019-11-16T10:43:00,"16 nov. 2019 à 10:43","Week-end de tournage...","Week-end de tournage...","photos_and_videos/thumbnails/AAqMW82PqGg.gif","photos_and_videos/videos/78079798_822295051535604_7223485133255344128_n_422874968603988.mp4"
2019-11-15T14:32:00,"15 nov. 2019 à 14:32","Merci à toutes et à tous d'avoir rejoint la page de l'évènement !","Merci à toutes et à tous d'avoir rejoint la page de l'évènement !\nVous souhaitez plus d'infos ?\n\n1/ Sachez que l'équipe de Grace Prod. sera en tournage ce soir et demain avec Nico Sarro pour le projet #entoijevoisdemain. 🤩😀🎤🎸\n\n2/ ...et que votre patience prendra fin très rapidement avec la diffusion d'une VIDEO explicative du projet. ;)\n\nEn attendant, n'hésitez pas à partager l'évènement sur votre fil d'actu ! 👍 \n\nBonne fin de semaine !\n\nPS : sachez que cette photo date de 2012, lors des sessions d'enregistrement du deuxième album de Sarro.","photos_and_videos/your_posts/76205494_155772699149271_4651672541910269952_o_155772695815938.jpg",""
2019-11-12T08:25:00,"12 nov. 2019 à 08:25","Appel à témoignages : merci à toutes celles et ceux qui ont posté leur témoignage et envoyé leurs photos et vidéos en...","Appel à témoignages : merci à toutes celles et ceux qui ont posté leur témoignage et envoyé leurs photos et vidéos en MP !! 👍\n🎧🎬 Nous vous donnons rendez-vous demain, mercredi 13 novembre, pour l'annonce de la date de lancement du projet  #entoijevoisdemain. \nA demain !","photos_and_videos/Photosdujournal_Eix909TVeA/73041373_154132629313278_2808854095564111872_o_154132622646612.jpg",""
2019-11-06T20:26:00,"6 nov. 2019 à 20:26","/// Racontez-nous comment vous avez découvert @[15641093035:274:SARRO].///","/// Racontez-nous comment vous avez découvert @[15641093035:274:SARRO].///\nQuelle a été votre première impression du groupe et de ses membres (et à quelle occasion) ? \nY a-t-il des moments qui vous ont marqué ?\n📬 Postez vos messages dans les commentaires de cette publication !! (et si vous avez une photo et une vidéo, n'hésitez pas à la poster ou à nous l'envoyer en mp !) 😉","photos_and_videos/Photosdujournal_Eix909TVeA/74379932_151445356248672_4574205994908778496_o_151445352915339.jpg",""
2019-11-04T07:42:00,"4 nov. 2019 à 07:42","Le premier projet de Grace Prod va bientôt débuter.","Le premier projet de Grace Prod va bientôt débuter.\nPour en savoir plus, 👍 liker notre page et suivez nos news dans les jours à venir !\n#entoijevoisdemain #music #Sarro","photos_and_videos/Photosdujournal_Eix909TVeA/74433507_150156213044253_7718418116266426368_o_150156209710920.jpg",""
